,id,title,overview,poster_path,popularity,release_date,vote_average,original_language,vote_average,vote_count,release_date
7913,59570,Escort in Love,"35-year-old Alice has a husband and a son. Her life seems a beautiful dream, but it soon turns out to be a nightmare. Her husband  dies in a car accident and her lawyer tells her that she is on her uppers. The only way she has to earn money in a short time is by resorting to the oldest job in history.",/bHCgRQG7WZ5ypKCVpF2awiV9OzK.jpg,8.056,2011-03-18,6.2,it,6.2,573,2011-03-18
7914,46529,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",/973sCL0OjAk2Igq46SDwhyDFv3n.jpg,32.943,2011-02-18,6.2,en,6.2,4333,2011-02-18
7915,5971,We're No Angels,Two escaped cons' only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,/5XBVURkON7jyzxr0cONWeTbgAov.jpg,8.933,1989-06-02,6.2,en,6.2,445,1989-06-02
7916,1685,Beneath the Planet of the Apes,"The sole survivor of an interplanetary rescue mission discovers a planet ruled by apes, and an underground city run by telepathic humans.",/szHCeYwi4ubewuYnlnz0YGqWnQC.jpg,28.847,1970-04-23,6.2,en,6.2,1106,1970-04-23
7917,302156,Criminal,"CIA Agent Bill Pope is on a mission to track down a shadowy hacker named 'The Dutchman'. When he gets mysteriously killed, an experimental procedure transfers his memories into a dangerous ex-convict. When he wakes up Pope's memories, his mission is to eliminate The Dutchman before the hacker launches ICBMs and starts World War III.",/lm0NlIsgGDqdx7CGFCDDJo1ptgh.jpg,26.86,2016-04-07,6.2,en,6.2,1583,2016-04-07
7918,76493,The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg,35.085,2012-05-15,6.2,en,6.2,5364,2012-05-15
7919,31359,Would I Lie to You? 2,"Eddie, Dov, and Yvan are back, still working in Paris' Sentier textile district, This time they're confronting the high-stakes world of large distribution after striking a deal with Eurodiscount, a European hypermarket chain.",/3RiKoJZH66N1oF4bH3lLsZvwiik.jpg,5.701,2001-02-07,6.2,fr,6.2,354,2001-02-07
7920,10739,Anything Else,"Jerry Falk, an aspiring writer in New York, falls in love at first sight with a free-spirited young woman named Amanda. He has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable Amanda isn't like anything else at all.",/bvyoWDh60R31ZE5L8TjZ8Qpv5xM.jpg,9.057,2003-08-27,6.2,en,6.2,548,2003-08-27
7921,9401,2 Days in the Valley,"In a sleepy bedroom community of LA's San Fernando Valley, the murder of a professional athlete by two hit men sets into motion a chain of events that puts the mundane lives of a dozen residents on a collision course. This clever tale tells the story of two hit men, a mistress, a nurse, a vindictive ex-wife, a wealthy art dealer and his lovelorn assistant, a suicidal writer and his dog, and a bitter cop and his partner.",/qKHZaEXK0Xb1v5BxehE3vaNIJiL.jpg,12.094,1996-09-11,6.2,en,6.2,216,1996-09-11
7922,436494,Feral,"A wild animal attacks six medical students on a weekend hike in the woods. One by one, they become infected with a “feral disease,” turning them into rabid, bloodthirsty creatures, and the vacation becomes a nightmare as they fight to survive each other.",/vZ72SsxEP9XSx3StaazsMwBi9C0.jpg,8.242,2018-05-25,6.2,en,6.2,208,2018-05-25
7923,338676,Extinction,"And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred that separates them. A place forgotten by everyone, including the creatures that inhabit the Earth... until now.",/zwIDreu9pYCqKpv4jomqVM9yX1e.jpg,16.098,2015-08-07,6.2,en,6.2,597,2015-08-07
7924,157820,Mood Indigo,A woman suffers from an unusual illness caused by a flower growing in her lungs.,/fnkey4fxqtqMHwFcNLxfEbX5xmP.jpg,10.991,2013-01-10,6.2,fr,6.2,567,2013-01-10
7925,52505,The Other Woman,"Emilia, a law-school graduate, falls in love with her married boss, Jack. After Emilia marries Jack, her happiness turns unexpectedly to grief following the death of her infant daughter. Devastated, Emilia nonetheless carries on, attempting to forge a connection with her stepson William and to resist the interference of Jack's jealous ex-wife.",/kKzKxip6Qezdw5pSR9ozib0RB2F.jpg,12.36,2010-10-28,6.2,en,6.2,349,2010-10-28
7926,19165,The Land Before Time V: The Mysterious Island,Littlefoot and his friends the gang in their next when a swarm of leaf gobblers had destroyed their homes and this forces them to find a new home but yet find an mysterious island.,/nlsJfYQ3dwzvr6kwG60P0nh59Sa.jpg,15.584,1997-09-12,6.2,en,6.2,295,1997-09-12
7927,14444,The Rugrats Movie,"Annoyed by the responsibility of being an older brother to Dil, Tommy sets out with Chuckie, Phil, and Lil to return his baby brother to the hospital. However, they inadvertently get lost in the woods during their trip.",/uZejGKCSd6nwfMx8U0Td37U2fTc.jpg,19.936,1998-11-20,6.2,en,6.2,517,1998-11-20
7928,11896,Throw Momma from the Train,"Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.",/Ap0Wo7hNS6WW1wdPOKYM3SNpewY.jpg,13.468,1987-12-11,6.2,en,6.2,486,1987-12-11
7929,10033,Just Friends,"While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with – a woman whose rejection of him turned him into a ferocious womanizer.",/jgs2mdFlx8NJzbxXTHeQxvQbN6n.jpg,16.237,2005-11-23,6.2,en,6.2,1457,2005-11-23
7930,1634,Free Willy,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg,23.501,1993-07-16,6.2,en,6.2,1663,1993-07-16
7931,671043,Spoiled Brats,"The billionaire is tired of the whims of his own children and decides to teach them a lesson. He announces to them that he has become bankrupt. Now spoiled teenagers will have to do what they have never done: go to work, learn to love and value life.",/nW5LHayHlbavYD6XRM9SjKi55uu.jpg,17.636,2021-09-15,6.2,fr,6.2,448,2021-09-15
7932,411143,Tau,"Held captive in a futuristic smart house, a woman hopes to escape by befriending the A.I. program that controls the house.",/qqYOlCee3X7cKg05EOQH1htcHmy.jpg,12.477,2018-06-29,6.2,en,6.2,1136,2018-06-29
7933,324807,A Bigger Splash,"An American couple, Paul and Marianne, spend their vacation in Italy and experience trouble when Marianne invites a former lover and his teenage daughter to visit, which leads to jealousy and dangerous sexual scenarios.",/hQ8vLJyws0tAYbBmzpTKbjdNHKI.jpg,11.251,2015-11-26,6.2,en,6.2,696,2015-11-26
7934,82532,"Jeff, Who Lives at Home","Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.",/qWA3dwYZgDaOnywP6YQst9mR9AW.jpg,11.187,2011-09-13,6.2,en,6.2,565,2011-09-13
7935,1727,Bird on a Wire,"An FBI informant has kept his new identity secret for 15 years. Now an old flame has recognised him, and the bad guys are back for revenge.",/vhsv2PrAPZ79ZpV64AJ2TiEI2zX.jpg,14.538,1990-05-18,6.2,en,6.2,824,1990-05-18
7936,178915,Welcome Mr. President!,"In a small mountain village lives a man with a challenging name, Giuseppe Garibaldi (one of Italy's ""fathers of the fatherland""), but everybody call him with the nickname Peppino. Love fishing, the company of friends, the library where he works as a precarious employee. He is an optimistic person even if his child accuse him of being a wannabe. One day, due to a mess of politicians, an amazing thing happens: Peppino is mistakenly elected President of the Italian Republic. Pulled out from his quiet life, is to play a role for which he knows he is obviously inappropriate, but his common sense and his instinctive gestures are incredibly effective, except for the etiquette, for which he is in trouble. The inflexible and fascinating Deputy Secretary General of the Presidency of the Republic, Janis Clementi, is anxious to no avail in an attempt to regulate the unpredictable actions of the President...",/dnPP1TfxcILUeZPc9lSahnSVNkR.jpg,15.057,2013-03-21,6.2,it,6.2,647,2013-03-21
7937,136418,Hummingbird,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",/bN2aGUOxHRwGms68WTDr2MHzkKa.jpg,32.702,2013-05-07,6.2,en,6.2,1537,2013-05-07
7938,114750,Dear White People,"Four college students attend an Ivy League college where a riot breaks out over an “African-American” themed party thrown by white students. With tongue planted firmly in cheek, the film explores racial identity in 'post racial' America while weaving a story about forging one's unique path in the world.",/jH3851P2DjjnBsrjphbR1CWRzm6.jpg,7.441,2014-10-17,6.2,en,6.2,423,2014-10-17
7939,25642,Ben 10 Alien Swarm,Ben and a mysterious girl from his past must prevent an alien threat from destroying the world.,/wROzAzrcSsRTu1fQQu2QdaUER2X.jpg,20.352,2009-11-25,6.2,en,6.2,296,2009-11-25
7940,11823,Wimbledon,"British tennis player Peter clutches to an embarrassingly low position on the tennis-ranking ladder. Handed a wild card for Wimbledon, he expects it to be his final bow.",/6VwpWP9iTkODN9Mqa7Ce7zmma6d.jpg,12.785,2004-09-13,6.2,en,6.2,897,2004-09-13
7941,9619,Dante's Peak,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",/chApdYLprUhuAVpeBXn2Ytytyo6.jpg,24.455,1997-02-07,6.2,en,6.2,1671,1997-02-07
7942,9457,Deep Rising,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first.",/fCRNZE9HVeMT7T7A5aU3DLxANCX.jpg,22.565,1998-01-30,6.2,en,6.2,604,1998-01-30
7943,8373,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,23.88,2009-06-19,6.2,en,6.2,7887,2009-06-19
7944,2074,Flirting with Disaster,"Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.",/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg,9.519,1996-03-22,6.2,en,6.2,213,1996-03-22
7945,157851,Maps to the Stars,"Driven by an intense need for fame and validation, members of a dysfunctional Hollywood family are chasing celebrity, one another and the relentless ghosts of their pasts.",/vKd9ugmlCiiEbC0MVAPbTY1iNtx.jpg,9.84,2014-05-21,6.2,en,6.2,998,2014-05-21
7946,23629,Sucker Punch,"A young girl, institutionalised by her abusive stepfather, retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.",/8oBc33JEnYm3rqPIwGtQXQbP96j.jpg,36.564,2011-03-24,6.2,en,6.2,4365,2011-03-24
7947,9061,Just Cause,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.,/z8WqDIUC00TPX6U24ah0C7IMEKf.jpg,11.55,1995-02-17,6.2,en,6.2,467,1995-02-17
7948,753453,V/H/S/94,A mysterious VHS tape leads a police S.W.A.T. team to the discovery of a sinister cult whose collection of pre-recorded material reveals a nightmarish conspiracy.,/9fSogEkqDfJQTuGHsTFloQz3Tw8.jpg,16.555,2021-09-26,6.2,en,6.2,344,2021-09-26
7949,492353,Put Grandma in the Freezer,"Simone, a clumsy financier, falls in love with Claudia, who’s living on her grandma’s retirement checks. When the old lady dies Claudia hides the body in a freezer, and sets up a fraud with the help of some friends to avoid bankruptcy.",/7K2iPuEap1FpevNkWxFfKzKQk1y.jpg,7.128,2018-03-15,6.2,it,6.2,671,2018-03-15
7950,454293,Night School,"Teddy Walker is a successful salesman whose life takes an unexpected turn when he accidentally blows up his place of employment. Forced to attend night school to get his GED, Teddy soon finds himself dealing with a group of misfit students, his former high school nemesis and a feisty teacher who doesn't think he's too bright.",/uQVIQDc3foTPodZw0ie1Or0CXBn.jpg,15.945,2018-09-27,6.2,en,6.2,1537,2018-09-27
